bank_ref_id,transaction_id,settled_amount_paise,settlement_date,instrument_type,merchant_id,fee_paise,gst_paise,settlement_id,utr,currency,gross_amount_paise
bnk_7482318,7482318,1591,2010-01-02,CREDIT_CARD,91295,33,6,set_7482318,,,1630
bnk_7482319,7482319,8246,2010-01-02,DEBIT_CARD,92883,83,15,set_7482319,,,8344
bnk_7482321,7482321,2989,2010-01-02,CREDIT_CARD,23866,61,11,set_7482321,,,3061
bnk_7482322,7482322,4995,2010-01-02,DEBIT_CARD,59397,51,9,set_7482322,,,5055
bnk_7482325,7482325,3687,2010-01-02,DEBIT_CARD,7131,37,7,set_7482325,,,3731
bnk_7482326,7482326,1587,2010-01-02,DEBIT_CARD,16798,16,3,set_7482326,,,1606
bnk_7482328,7482328,5352,2010-01-02,DEBIT_CARD,39324,54,10,set_7482328,,,5416
bnk_7482329,7482329,4745,2010-01-02,DEBIT_CARD,14451,48,9,set_7482329,,,4802
bnk_7482329b,7482329,4745,2010-01-02,DEBIT_CARD,14451,48,9,set_7482329b,,,4802
bnk_7482330,7482330,9383,2010-01-02,DEBIT_CARD,25887,95,17,set_7482330,,,9495
bnk_7482331,7482331,3155,2010-01-02,CREDIT_CARD,50743,65,12,set_7482331,,,3232
bnk_7482332,7482332,5215,2010-01-02,DEBIT_CARD,30132,53,10,set_7482332,,,5278
bnk_7482333,7482333,7313,2010-01-02,DEBIT_CARD,43293,74,13,set_7482333,,,7400
bnk_7482333b,7482333,7313,2010-01-02,DEBIT_CARD,43293,74,13,set_7482333b,,,7400
bnk_7482334,7482334,9913,2010-01-02,DEBIT_CARD,21739,100,18,set_7482334,,,10031
bnk_7482336,7482336,1653,2010-01-02,DEBIT_CARD,48919,17,3,set_7482336,,,1673
bnk_7482337,7482337,2737,2010-01-02,DEBIT_CARD,2703,28,5,set_7482337,,,2770
bnk_7482338,7482338,2345,2010-01-02,DEBIT_CARD,73311,24,4,set_7482338,,,2373
bnk_7482339,7482339,4575,2010-01-02,DEBIT_CARD,20519,46,8,set_7482339,,,4629
bnk_7482340,7482340,9957,2010-01-02,DEBIT_CARD,60569,101,18,set_7482340,,,10076
bnk_7482341,7482341,1356,2010-01-02,DEBIT_CARD,41260,14,3,set_7482341,,,1373
bnk_7482343,7482343,4885,2010-01-02,DEBIT_CARD,98374,49,9,set_7482343,,,4943
bnk_7482344,7482344,2367,2010-01-02,CREDIT_CARD,35451,48,9,set_7482344,,,2424
bnk_7482345,7482345,2030,2010-01-02,CREDIT_CARD,98374,42,8,set_7482345,,,2080
bnk_7482346,7482346,924,2010-01-02,DEBIT_CARD,87593,9,2,set_7482346,,,935
bnk_7482347,7482347,11018,2010-01-02,DEBIT_CARD,40464,111,20,set_7482347,,,11149
bnk_7482348,7482348,4340,2010-01-02,DEBIT_CARD,12014,44,8,set_7482348,,,4392
bnk_7482350,7482350,3306,2010-01-02,DEBIT_CARD,26810,33,6,set_7482350,,,3345
bnk_7482353,7482353,9260,2010-01-02,DEBIT_CARD,48144,94,17,set_7482353,,,9371
bnk_7482354,7482354,4368,2010-01-02,DEBIT_CARD,22584,44,8,set_7482354,,,4420
bnk_7482356,7482356,737,2010-01-02,DEBIT_CARD,21739,7,1,set_7482356,,,745
bnk_7482357,7482357,2612,2010-01-02,DEBIT_CARD,5865,26,5,set_7482357,,,2643
bnk_7482358,7482358,2205,2010-01-02,DEBIT_CARD,59350,22,4,set_7482358,,,2231
bnk_7482360,7482360,7924,2010-01-02,DEBIT_CARD,50783,80,14,set_7482360,,,8018
bnk_7482362,7482362,4764,2010-01-02,DEBIT_CARD,22204,48,9,set_7482362,,,4821
bnk_7482363,7482363,3643,2010-01-02,DEBIT_CARD,59397,37,7,set_7482363,,,3687
bnk_7482364,7482364,13670,2010-01-02,CREDIT_CARD,27092,280,50,set_7482364,,,14000
bnk_7482365,7482365,6084,2010-01-02,CREDIT_CARD,59935,125,23,set_7482365,,,6232
bnk_7482366,7482366,765,2010-01-02,CREDIT_CARD,47399,16,3,set_7482366,,,784
bnk_7482367,7482367,659,2010-01-02,DEBIT_CARD,80526,7,1,set_7482367,,,667
bnk_7482370,7482370,1673,2010-01-02,DEBIT_CARD,65835,17,3,set_7482370,,,1693
bnk_7482371,7482371,18381,2010-01-02,DEBIT_CARD,3558,186,33,set_7482371,,,18600
bnk_7482372,7482372,3413,2010-01-02,DEBIT_CARD,45926,35,6,set_7482372,,,3454
bnk_7482373,7482373,1073,2010-01-02,DEBIT_CARD,77071,11,2,set_7482373,,,1086
bnk_7482374,7482374,4934,2010-01-02,DEBIT_CARD,20561,50,9,set_7482374,,,4993
bnk_7482375,7482375,732,2010-01-02,DEBIT_CARD,32858,7,1,set_7482375,,,740
bnk_7482376,7482376,7002,2010-01-02,DEBIT_CARD,56428,71,13,set_7482376,,,7086
bnk_7482378,7482378,4433,2010-01-02,DEBIT_CARD,92883,45,8,set_7482378,,,4486
bnk_7482379,7482379,1503,2010-01-02,DEBIT_CARD,48028,15,3,set_7482379,,,1521
bnk_7482380,7482380,7807,2010-01-02,DEBIT_CARD,26810,79,14,set_7482380,,,7900
bnk_7482381,7482381,2137,2010-01-02,DEBIT_CARD,56296,22,4,set_7482381,,,2163
bnk_7482382,7482382,6569,2010-01-02,DEBIT_CARD,79050,66,12,set_7482382,,,6647
bnk_7482384,7482384,1896,2010-01-02,DEBIT_CARD,23801,19,3,set_7482384,,,1918
bnk_7482385,7482385,4268,2010-01-02,DEBIT_CARD,25887,43,8,set_7482385,,,4319
bnk_7482386,7482386,5761,2010-01-02,CREDIT_CARD,59935,118,21,set_7482386,,,5900
bnk_7482387,7482387,5231,2010-01-02,DEBIT_CARD,67825,53,10,set_7482387,,,5294
bnk_7482388,7482388,4091,2010-01-02,CREDIT_CARD,30055,84,15,set_7482388,,,4190
bnk_7482389,7482389,3824,2010-01-02,CREDIT_CARD,23146,78,14,set_7482389,,,3916
bnk_7482390,7482390,2374,2010-01-02,DEBIT_CARD,30055,24,4,set_7482390,,,2402
bnk_7482391,7482391,14,2010-01-02,DEBIT_CARD,87625,0,0,set_7482391,,,14
bnk_7482392,7482392,3106,2010-01-02,DEBIT_CARD,55060,31,6,set_7482392,,,3143
bnk_7482393,7482393,11717,2010-01-02,CREDIT_CARD,27092,240,43,set_7482393,,,12000
bnk_7482394,7482394,4845,2010-01-02,DEBIT_CARD,23274,49,9,set_7482394,,,4903
bnk_7482395,7482395,16700,2010-01-02,DEBIT_CARD,73186,169,30,set_7482395,,,16899
bnk_7482396,7482396,6148,2010-01-02,CREDIT_CARD,81841,126,23,set_7482396,,,6297
bnk_7482398,7482398,4045,2010-01-02,CREDIT_CARD,18563,83,15,set_7482398,,,4143
bnk_7482399,7482399,8983,2010-01-02,DEBIT_CARD,83229,91,16,set_7482399,,,9090
bnk_7482400,7482400,5399,2010-01-02,DEBIT_CARD,11468,54,10,set_7482400,,,5410
bnk_7482401,7482401,2167,2010-01-02,CREDIT_CARD,68008,44,8,set_7482401,,,2219
bnk_7482402,7482402,1357,2010-01-02,CREDIT_CARD,21739,28,5,set_7482402,,,1390
bnk_7482403,7482403,1785,2010-01-02,CREDIT_CARD,76599,37,7,set_7482403,,,1829
bnk_7482404,7482404,3084,2010-01-02,CREDIT_CARD,82585,63,11,set_7482404,,,3158
bnk_7482405,7482405,1976,2010-01-02,DEBIT_CARD,27092,20,4,set_7482405,,,2000
bnk_7482409,7482409,14450,2010-01-02,DEBIT_CARD,44795,146,26,set_7482409,,,14622
bnk_7482410,7482410,108,2010-01-02,CREDIT_CARD,14528,2,0,set_7482410,,,110
bnk_7482411,7482411,3327,2010-01-02,DEBIT_CARD,27395,34,6,set_7482411,,,3367
bnk_7482412,7482412,10477,2010-01-02,DEBIT_CARD,9932,106,19,set_7482412,,,10602
bnk_7482413,7482413,9289,2010-01-02,DEBIT_CARD,22204,94,17,set_7482413,,,9400
bnk_7482414,7482414,3321,2010-01-02,CREDIT_CARD,75781,68,12,set_7482414,,,3401
bnk_7482416,7482416,10454,2010-01-02,DEBIT_CARD,9932,106,19,set_7482416,,,10579
bnk_7482419,7482419,27768,2010-01-02,DEBIT_CARD,39991,281,51,set_7482419,,,28100
bnk_7482420,7482420,7906,2010-01-02,DEBIT_CARD,27092,80,14,set_7482420,,,8000
bnk_7482421,7482421,21374,2010-01-02,DEBIT_CARD,68685,216,39,set_7482421,,,21630
bnk_7482422,7482422,12037,2010-01-02,DEBIT_CARD,50783,122,22,set_7482422,,,12181
bnk_7482423,7482423,8554,2010-01-02,DEBIT_CARD,16790,87,16,set_7482423,,,8657
bnk_7482424,7482424,1646,2010-01-02,DEBIT_CARD,44682,17,3,set_7482424,,,1666
bnk_7482425,7482425,6537,2010-01-02,DEBIT_CARD,60569,66,12,set_7482425,,,6615
bnk_7482427,7482427,4685,2010-01-02,DEBIT_CARD,87625,47,8,set_7482427,,,4740
bnk_7482428,7482428,7523,2010-01-02,DEBIT_CARD,75936,76,14,set_7482428,,,7613
bnk_7482429,7482429,4080,2010-01-02,DEBIT_CARD,99118,41,7,set_7482429,,,4128
bnk_7482430,7482430,3979,2010-01-02,DEBIT_CARD,75936,40,7,set_7482430,,,4026
bnk_7482431,7482431,1273,2010-01-02,CREDIT_CARD,60569,26,5,set_7482431,,,1304
bnk_7482433,7482433,3558,2010-01-02,DEBIT_CARD,56041,36,6,set_7482433,,,3600
bnk_7482434,7482434,6704,2010-01-02,CREDIT_CARD,54773,137,25,set_7482434,,,6866
bnk_7482435,7482435,1452,2010-01-02,DEBIT_CARD,61791,15,3,set_7482435,,,1470
bnk_7482436,7482436,4934,2010-01-02,CREDIT_CARD,48919,101,18,set_7482436,,,5053
bnk_7482437,7482437,2518,2010-01-02,DEBIT_CARD,45926,25,5,set_7482437,,,2548
bnk_7482438,7482438,204,2010-01-02,DEBIT_CARD,14528,2,0,set_7482438,,,206
bnk_7482439,7482439,121,2010-01-02,CREDIT_CARD,88459,2,0,set_7482439,,,123
bnk_7482440,7482440,10392,2010-01-02,DEBIT_CARD,48919,105,19,set_7482440,,,10516
bnk_7482441,7482441,9764,2010-01-02,CREDIT_CARD,27092,200,36,set_7482441,,,10000
bnk_7482442,7482442,878,2010-01-02,DEBIT_CARD,94208,9,2,set_7482442,,,889
bnk_7482444,7482444,4816,2010-01-02,DEBIT_CARD,12635,49,9,set_7482444,,,4874
bnk_7482446,7482446,8236,2010-01-02,CREDIT_CARD,35451,166,30,set_7482446,,,8296
bnk_7482447,7482447,1196,2010-01-02,DEBIT_CARD,50783,12,2,set_7482447,,,1210
bnk_7482448,7482448,11717,2010-01-02,CREDIT_CARD,27092,240,43,set_7482448,,,12000
bnk_7482449,7482449,8167,2010-01-02,CREDIT_CARD,12014,167,30,set_7482449,,,8364
bnk_7482451,7482451,1842,2010-01-02,DEBIT_CARD,96310,19,3,set_7482451,,,1864
bnk_7482453,7482453,94,2010-01-02,DEBIT_CARD,60569,1,0,set_7482453,,,95
bnk_7482455,7482455,646,2010-01-02,DEBIT_CARD,85247,7,1,set_7482455,,,654
bnk_7482456,7482456,5570,2010-01-02,DEBIT_CARD,26909,56,10,set_7482456,,,5636
bnk_7482457,7482457,383,2010-01-02,DEBIT_CARD,16798,4,1,set_7482457,,,388
bnk_7482459,7482459,1769,2010-01-02,CREDIT_CARD,61195,36,6,set_7482459,,,1811
bnk_7482460,7482460,5513,2010-01-02,CREDIT_CARD,17493,113,20,set_7482460,,,5646
bnk_7482461,7482461,3356,2010-01-02,DEBIT_CARD,69972,34,6,set_7482461,,,3396
bnk_7482462,7482462,307,2010-01-02,DEBIT_CARD,35451,3,1,set_7482462,,,311
bnk_7482463,7482463,2575,2010-01-02,CREDIT_CARD,96883,53,10,set_7482463,,,2638
bnk_7482465,7482465,7820,2010-01-02,DEBIT_CARD,46284,79,14,set_7482465,,,7913
bnk_7482466,7482466,4848,2010-01-02,DEBIT_CARD,78287,48,9,set_7482466,,,4808
bnk_7482468,7482468,7906,2010-01-02,DEBIT_CARD,27092,80,14,set_7482468,,,8000
bnk_7482469,7482469,1569,2010-01-02,DEBIT_CARD,39021,16,3,set_7482469,,,1588
bnk_7482470,7482470,4635,2010-01-02,CREDIT_CARD,20561,95,17,set_7482470,,,4747
bnk_7482472,7482472,786,2010-01-02,DEBIT_CARD,29209,8,1,set_7482472,,,795
bnk_7482474,7482474,2973,2010-01-02,CREDIT_CARD,98648,61,11,set_7482474,,,3045
bnk_7482475,7482475,7302,2010-01-02,CREDIT_CARD,59397,150,27,set_7482475,,,7479
bnk_7482476,7482476,2680,2010-01-02,CREDIT_CARD,99370,55,10,set_7482476,,,2745
bnk_7482479,7482479,5237,2010-01-02,DEBIT_CARD,56431,53,10,set_7482479,,,5300
bnk_7482478,7482478,4715,2010-01-02,DEBIT_CARD,44578,48,9,set_7482478,,,4772
bnk_7482480,7482480,2141,2010-01-02,DEBIT_CARD,56431,22,4,set_7482480,,,2167
bnk_7482481,7482481,5464,2010-01-02,CREDIT_CARD,57133,112,20,set_7482481,,,5596
bnk_7482482,7482482,10000,2010-01-02,DEBIT_CARD,55290,101,18,set_7482482,,,10119
bnk_7482484,7482484,1727,2010-01-02,DEBIT_CARD,50783,17,3,set_7482484,,,1747
bnk_7482485,7482485,11690,2010-01-02,CREDIT_CARD,75781,239,43,set_7482485,,,11972
bnk_7482487,7482487,2845,2010-01-02,DEBIT_CARD,81006,29,5,set_7482487,,,2879
bnk_7482488,7482488,2352,2010-01-02,CREDIT_CARD,22938,48,9,set_7482488,,,2409
bnk_7482490,7482490,2284,2010-01-02,CREDIT_CARD,18563,47,8,set_7482490,,,2339
bnk_7482491,7482491,5325,2010-01-02,DEBIT_CARD,30286,54,10,set_7482491,,,5389
bnk_7482492,7482492,3571,2010-01-02,DEBIT_CARD,39021,36,6,set_7482492,,,3613
bnk_7482493,7482493,4613,2010-01-02,DEBIT_CARD,69490,47,8,set_7482493,,,4668
bnk_7482494,7482494,247,2010-01-02,DEBIT_CARD,14528,2,0,set_7482494,,,249
bnk_7482498,7482498,3814,2010-01-02,DEBIT_CARD,41122,39,7,set_7482498,,,3860
bnk_7482498b,7482498,3814,2010-01-02,DEBIT_CARD,41122,39,7,set_7482498b,,,3860
bnk_7482499,7482499,3235,2010-01-02,DEBIT_CARD,37752,32,6,set_7482499,,,3185
bnk_7482500,7482500,1286,2010-01-02,DEBIT_CARD,31893,13,2,set_7482500,,,1301
bnk_7482501,7482501,4945,2010-01-02,DEBIT_CARD,11468,50,9,set_7482501,,,5004
bnk_7482502,7482502,1369,2010-01-02,CREDIT_CARD,34256,28,5,set_7482502,,,1402
bnk_7482503,7482503,5572,2010-01-02,DEBIT_CARD,78287,56,10,set_7482503,,,5638
bnk_7482504,7482504,7307,2010-01-02,CREDIT_CARD,98374,150,27,set_7482504,,,7483
bnk_7482505,7482505,5550,2010-01-02,CREDIT_CARD,77246,114,21,set_7482505,,,5685
bnk_7482506,7482506,114,2010-01-02,DEBIT_CARD,60569,1,0,set_7482506,,,115
bnk_7482507,7482507,691,2010-01-02,CREDIT_CARD,34256,14,3,set_7482507,,,708
bnk_7482508,7482508,8186,2010-01-02,CREDIT_CARD,73186,168,30,set_7482508,,,8384
bnk_7482509,7482509,962,2010-01-02,DEBIT_CARD,22204,9,2,set_7482509,,,870
bnk_7482510,7482510,2516,2010-01-02,DEBIT_CARD,39021,25,5,set_7482510,,,2546
bnk_7482513,7482513,6014,2010-01-02,CREDIT_CARD,87625,123,22,set_7482513,,,6159
bnk_7482514,7482514,304,2010-01-02,DEBIT_CARD,32355,3,1,set_7482514,,,308
bnk_7482516,7482516,911,2010-01-02,DEBIT_CARD,68952,9,2,set_7482516,,,923
bnk_7482517,7482517,4531,2010-01-02,DEBIT_CARD,51944,46,8,set_7482517,,,4585
bnk_7482518,7482518,4294,2010-01-02,DEBIT_CARD,72515,42,8,set_7482518,,,4245
bnk_7482519,7482519,3772,2010-01-02,DEBIT_CARD,71361,38,7,set_7482519,,,3817
bnk_7482520,7482520,3975,2010-01-02,DEBIT_CARD,16798,40,7,set_7482520,,,4022
bnk_7482521,7482521,9140,2010-01-02,DEBIT_CARD,31883,93,17,set_7482521,,,9251
bnk_7482523,7482523,2220,2010-01-02,DEBIT_CARD,64718,22,4,set_7482523,,,2246
bnk_7482524,7482524,7404,2010-01-02,CREDIT_CARD,69972,152,27,set_7482524,,,7583
bnk_7482525,7482525,9144,2010-01-02,CREDIT_CARD,28323,187,34,set_7482525,,,9365
bnk_7482526,7482526,6915,2010-01-02,DEBIT_CARD,42636,70,13,set_7482526,,,6998
bnk_7482527,7482527,7678,2010-01-02,DEBIT_CARD,75781,78,14,set_7482527,,,7770
bnk_7482530,7482530,1337,2010-01-02,CREDIT_CARD,28407,27,5,set_7482530,,,1369
bnk_7482531,7482531,3209,2010-01-02,CREDIT_CARD,50404,66,12,set_7482531,,,3287
bnk_7482532,7482532,3180,2010-01-02,DEBIT_CARD,44578,32,6,set_7482532,,,3218
bnk_7482535,7482535,183,2010-01-02,DEBIT_CARD,59935,2,0,set_7482535,,,185
bnk_7482536,7482536,4214,2010-01-02,DEBIT_CARD,86616,43,8,set_7482536,,,4265
bnk_7482537,7482537,5975,2010-01-02,DEBIT_CARD,42142,60,11,set_7482537,,,6046
bnk_7482539,7482539,1441,2010-01-02,CREDIT_CARD,68765,30,5,set_7482539,,,1476
bnk_7482540,7482540,163,2010-01-02,DEBIT_CARD,45926,2,0,set_7482540,,,165
bnk_7482541,7482541,556,2010-01-02,DEBIT_CARD,32606,6,1,set_7482541,,,563
bnk_7482542,7482542,7906,2010-01-02,DEBIT_CARD,59935,80,14,set_7482542,,,8000
bnk_7482543,7482543,1019,2010-01-02,DEBIT_CARD,19756,10,2,set_7482543,,,1031
bnk_7482545,7482545,369,2010-01-02,DEBIT_CARD,26810,4,1,set_7482545,,,374
bnk_7482546,7482546,4564,2010-01-02,CREDIT_CARD,19756,93,17,set_7482546,,,4674
bnk_7482547,7482547,2342,2010-01-02,CREDIT_CARD,9028,48,9,set_7482547,,,2399
bnk_7482548,7482548,963,2010-01-02,DEBIT_CARD,12029,10,2,set_7482548,,,975
bnk_7482549,7482549,2754,2010-01-02,DEBIT_CARD,17959,28,5,set_7482549,,,2787
bnk_7482551,7482551,4978,2010-01-02,CREDIT_CARD,17493,102,18,set_7482551,,,5098
bnk_7482552,7482552,12,2010-01-02,DEBIT_CARD,14528,0,0,set_7482552,,,12
bnk_7482553,7482553,7906,2010-01-02,DEBIT_CARD,27092,80,14,set_7482553,,,8000
bnk_7482554,7482554,2919,2010-01-02,CREDIT_CARD,81536,60,11,set_7482554,,,2990
bnk_7482556,7482556,5534,2010-01-02,DEBIT_CARD,61398,56,10,set_7482556,,,5600
bnk_7482557,7482557,3037,2010-01-02,DEBIT_CARD,11468,31,6,set_7482557,,,3074
bnk_7482558,7482558,7906,2010-01-02,DEBIT_CARD,27092,80,14,set_7482558,,,8000
bnk_7482559,7482559,6834,2010-01-02,CREDIT_CARD,44919,140,25,set_7482559,,,6999
bnk_7482560,7482560,14172,2010-01-02,DEBIT_CARD,54850,143,26,set_7482560,,,14341
bnk_7482561,7482561,219,2010-01-02,CREDIT_CARD,60569,4,1,set_7482561,,,224
bnk_7482562,7482562,4072,2010-01-02,DEBIT_CARD,44919,41,7,set_7482562,,,4121
bnk_7482563,7482563,4461,2010-01-02,DEBIT_CARD,86410,45,8,set_7482563,,,4514
bnk_7482564,7482564,2626,2010-01-02,CREDIT_CARD,40726,54,10,set_7482564,,,2690
bnk_7482565,7482565,9478,2010-01-02,DEBIT_CARD,22204,96,17,set_7482565,,,9591
bnk_7482566,7482566,15811,2010-01-02,DEBIT_CARD,27092,160,29,set_7482566,,,16000
bnk_7482568,7482568,886,2010-01-02,DEBIT_CARD,89263,9,2,set_7482568,,,897
bnk_7482569,7482569,26079,2010-01-02,DEBIT_CARD,72813,264,48,set_7482569,,,26391
bnk_7482570,7482570,6831,2010-01-02,DEBIT_CARD,20884,69,12,set_7482570,,,6912
bnk_7482572,7482572,3740,2010-01-02,DEBIT_CARD,13646,38,7,set_7482572,,,3785
bnk_7482573,7482573,11764,2010-01-02,DEBIT_CARD,57212,119,21,set_7482573,,,11904
bnk_7482574,7482574,1914,2010-01-02,DEBIT_CARD,59350,19,3,set_7482574,,,1936
bnk_7482575,7482575,2129,2010-01-02,CREDIT_CARD,16798,44,8,set_7482575,,,2181
bnk_7482576,7482576,3911,2010-01-02,CREDIT_CARD,34256,80,14,set_7482576,,,4005
bnk_7482577,7482577,5205,2010-01-02,DEBIT_CARD,41122,53,10,set_7482577,,,5268
bnk_7482578,7482578,2963,2010-01-02,DEBIT_CARD,50783,30,5,set_7482578,,,2998
bnk_7482580,7482580,1561,2010-01-02,DEBIT_CARD,55060,15,3,set_7482580,,,1515
bnk_7482581,7482581,6820,2010-01-02,CREDIT_CARD,60569,140,25,set_7482581,,,6985
bnk_7482582,7482582,1312,2010-01-02,DEBIT_CARD,41943,13,2,set_7482582,,,1327
bnk_7482584,7482584,2301,2010-01-02,DEBIT_CARD,18563,22,4,set_7482584,,,2199
bnk_7482585,7482585,3377,2010-01-02,DEBIT_CARD,35451,33,6,set_7482585,,,3329
bnk_7482586,7482586,6830,2010-01-02,DEBIT_CARD,48919,69,12,set_7482586,,,6911
bnk_7482587,7482587,4539,2010-01-02,DEBIT_CARD,11468,46,8,set_7482587,,,4593
bnk_7482588,7482588,14971,2010-01-02,DEBIT_CARD,60569,151,27,set_7482588,,,15149
bnk_7482589,7482589,5382,2010-01-02,CREDIT_CARD,34488,110,20,set_7482589,,,5512
bnk_7482590,7482590,2402,2010-01-02,DEBIT_CARD,59787,24,4,set_7482590,,,2430
bnk_7482592,7482592,3137,2010-01-02,DEBIT_CARD,50966,32,6,set_7482592,,,3175
bnk_7482595,7482595,6568,2010-01-02,CREDIT_CARD,53566,135,24,set_7482595,,,6727
bnk_7482596,7482596,959,2010-01-02,DEBIT_CARD,54041,10,2,set_7482596,,,971
bnk_7482598,7482598,670,2010-01-02,DEBIT_CARD,320,7,1,set_7482598,,,678
bnk_7482599,7482599,5996,2010-01-02,DEBIT_CARD,24558,60,11,set_7482599,,,5983
bnk_7482601,7482601,3185,2010-01-02,DEBIT_CARD,41217,32,6,set_7482601,,,3223
bnk_7482603,7482603,1570,2010-01-02,DEBIT_CARD,99539,16,3,set_7482603,,,1589
bnk_7482604,7482604,2636,2010-01-02,CREDIT_CARD,32606,54,10,set_7482604,,,2700
bnk_7482605,7482605,140,2010-01-02,DEBIT_CARD,86438,1,0,set_7482605,,,141
bnk_7482607,7482607,10554,2010-01-02,CREDIT_CARD,44795,216,39,set_7482607,,,10809
bnk_7482608,7482608,2727,2010-01-02,CREDIT_CARD,21461,56,10,set_7482608,,,2793
bnk_7482609,7482609,3368,2010-01-02,DEBIT_CARD,48451,34,6,set_7482609,,,3408
bnk_7482610,7482610,6184,2010-01-02,DEBIT_CARD,21355,63,11,set_7482610,,,6258
bnk_7482611,7482611,2371,2010-01-02,CREDIT_CARD,3364,49,9,set_7482611,,,2429
bnk_7482613,7482613,284,2010-01-02,DEBIT_CARD,27076,3,1,set_7482613,,,288
bnk_7482615,7482615,13488,2010-01-02,CREDIT_CARD,69965,276,50,set_7482615,,,13814
bnk_7482616,7482616,5880,2010-01-02,DEBIT_CARD,30055,60,11,set_7482616,,,5951
bnk_7482617,7482617,2991,2010-01-02,DEBIT_CARD,32858,30,5,set_7482617,,,3026
bnk_7482618,7482618,5306,2010-01-02,DEBIT_CARD,36934,54,10,set_7482618,,,5370
bnk_7482619,7482619,8377,2010-01-02,CREDIT_CARD,22938,172,31,set_7482619,,,8580
bnk_7482620,7482620,3256,2010-01-02,DEBIT_CARD,78454,33,6,set_7482620,,,3294
bnk_7482621,7482621,2142,2010-01-02,DEBIT_CARD,77684,22,4,set_7482621,,,2168
bnk_7482622,7482622,10399,2010-01-02,CREDIT_CARD,22204,213,38,set_7482622,,,10650
bnk_7482623,7482623,11319,2010-01-02,DEBIT_CARD,22204,114,21,set_7482623,,,11403
bnk_7482624,7482624,8745,2010-01-02,CREDIT_CARD,40475,179,32,set_7482624,,,8957
bnk_7482627,7482627,2433,2010-01-02,CREDIT_CARD,19756,50,9,set_7482627,,,2492
bnk_7482628,7482628,18176,2010-01-02,DEBIT_CARD,63467,184,33,set_7482628,,,18393
bnk_7482630,7482630,10337,2010-01-02,DEBIT_CARD,35451,105,19,set_7482630,,,10461
bnk_7482631,7482631,3746,2010-01-02,CREDIT_CARD,90041,74,13,set_7482631,,,3708
bnk_7482632,7482632,8105,2010-01-02,CREDIT_CARD,25887,166,30,set_7482632,,,8301
bnk_7482633,7482633,2632,2010-01-02,DEBIT_CARD,60569,27,5,set_7482633,,,2665
bnk_7482634,7482634,4892,2010-01-02,CREDIT_CARD,95855,100,18,set_7482634,,,5010
bnk_7482635,7482635,2064,2010-01-02,DEBIT_CARD,27092,20,4,set_7482635,,,2000
bnk_7482637,7482637,5858,2010-01-02,CREDIT_CARD,27092,120,22,set_7482637,,,6000
bnk_7482638,7482638,542,2010-01-02,CREDIT_CARD,88699,11,2,set_7482638,,,555
bnk_7482639,7482639,2086,2010-01-02,DEBIT_CARD,31603,20,4,set_7482639,,,1996
bnk_7482640,7482640,79,2010-01-02,DEBIT_CARD,22204,1,0,set_7482640,,,80
bnk_7482641,7482641,9051,2010-01-02,CREDIT_CARD,24141,185,33,set_7482641,,,9269
bnk_7482643,7482643,7571,2010-01-02,DEBIT_CARD,22938,77,14,set_7482643,,,7662
bnk_7482644,7482644,3524,2010-01-02,CREDIT_CARD,96246,72,13,set_7482644,,,3609
bnk_7482646,7482646,8932,2010-01-02,DEBIT_CARD,20884,90,16,set_7482646,,,9038
bnk_7482646b,7482646,8932,2010-01-02,DEBIT_CARD,20884,90,16,set_7482646b,,,9038
bnk_7482647,7482647,5994,2010-01-02,CREDIT_CARD,54850,123,22,set_7482647,,,6139
bnk_7482648,7482648,1139,2010-01-02,CREDIT_CARD,92746,23,4,set_7482648,,,1166
bnk_7482649,7482649,5569,2010-01-02,DEBIT_CARD,32175,56,10,set_7482649,,,5635
bnk_7482650,7482650,2768,2010-01-02,DEBIT_CARD,34490,28,5,set_7482650,,,2801
bnk_7482651,7482651,533,2010-01-02,DEBIT_CARD,56431,5,1,set_7482651,,,539
bnk_7482652,7482652,1426,2010-01-02,CREDIT_CARD,14005,29,5,set_7482652,,,1460
bnk_7482653,7482653,3025,2010-01-02,DEBIT_CARD,43702,31,6,set_7482653,,,3062
bnk_7482655,7482655,3611,2010-01-02,DEBIT_CARD,92156,37,7,set_7482655,,,3655
bnk_7482656,7482656,5590,2010-01-02,DEBIT_CARD,25887,57,10,set_7482656,,,5657
bnk_7482657,7482657,1206,2010-01-02,DEBIT_CARD,99539,12,2,set_7482657,,,1220
bnk_7482658,7482658,4336,2010-01-02,DEBIT_CARD,76593,44,8,set_7482658,,,4388
bnk_7482659,7482659,13670,2010-01-02,CREDIT_CARD,27092,280,50,set_7482659,,,14000
bnk_7482660,7482660,1773,2010-01-02,DEBIT_CARD,85792,18,3,set_7482660,,,1794
bnk_7482662,7482662,4014,2010-01-02,DEBIT_CARD,32606,41,7,set_7482662,,,4062
bnk_7482663,7482663,2856,2010-01-02,DEBIT_CARD,72606,29,5,set_7482663,,,2890
bnk_7482667,7482667,2492,2010-01-02,CREDIT_CARD,18563,51,9,set_7482667,,,2552
bnk_7482668,7482668,18167,2010-01-02,CREDIT_CARD,73186,372,67,set_7482668,,,18606
bnk_7482670,7482670,4360,2010-01-02,CREDIT_CARD,75936,89,16,set_7482670,,,4465
bnk_7482671,7482671,5674,2010-01-02,CREDIT_CARD,75936,116,21,set_7482671,,,5811
